Area Code (FAO),Nation,Item,Year,yf_agrc_vegetables_tonne_ha,Unit,Element
220,Trinidad and Tobago,Eggplants (aubergines),1994,54348,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),1995,54984,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),1996,55630,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),1997,56528,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),1998,57166,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),1999,57895,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2000,58457,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2001,59297,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2002,60031,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2003,60735,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2004,61743,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2005,60852,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2006,54332,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2007,36453,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2008,70025,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2009,91436,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2010,78707,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2011,39132,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2012,77305,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2013,70886,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2014,63804,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2015,50221,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2016,134141,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2017,59032,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2018,16321,hg/ha,Yield
220,Trinidad and Tobago,Eggplants (aubergines),2019,52701,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2012,169549,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2013,169773,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2014,169412,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2015,169714,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2016,170864,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2017,169452,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2018,169417,hg/ha,Yield
220,Trinidad and Tobago,"Leeks, other alliaceous vegetables",2019,170702,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1961,56250,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1962,62500,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1963,65000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1964,57500,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1965,57143,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1966,61000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1967,66000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1968,67000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1969,65000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1970,65000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1971,75000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1972,66667,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1973,67312,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1974,67327,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1975,67312,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1976,67368,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1977,68132,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1978,68140,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1979,68889,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1980,66667,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1981,62500,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1982,57143,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1983,50000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1984,35333,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1985,32000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1986,34000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1987,36750,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1988,36316,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1989,48222,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1990,50513,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1991,35500,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1992,38857,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1993,45238,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1994,43421,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1995,55833,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1996,41538,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1997,45065,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1998,45882,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,1999,44000,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2000,45351,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2001,46667,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2002,46367,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2003,51119,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2004,43750,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2005,43939,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2006,57374,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2007,54404,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2008,62522,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2009,54453,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2010,132593,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2011,142741,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2012,125251,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2013,154479,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2014,103775,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2015,53365,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2016,120417,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2017,92460,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2018,84672,hg/ha,Yield
220,Trinidad and Tobago,Lettuce and chicory,2019,96018,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1961,110918,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1962,110793,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1963,110793,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1964,110766,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1965,109837,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1966,111969,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1967,112828,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1968,110968,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1969,111449,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1970,112194,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1971,115164,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1972,130125,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1973,151318,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1974,159656,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1975,159699,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1976,155932,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1977,154545,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1978,170435,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1979,165217,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1980,166667,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1981,165795,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1982,163644,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1983,111364,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1984,130400,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1985,99560,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1986,97625,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1987,115643,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1988,102227,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1989,115261,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1990,99300,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1991,112538,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1992,106000,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1993,105212,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1994,111333,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1995,100000,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1996,118208,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1997,114500,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1998,110571,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,1999,125714,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2000,124409,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2001,120600,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2002,117619,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2003,120733,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2004,124857,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2005,121852,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2006,120000,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2007,114299,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2008,77792,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2009,95902,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2010,90605,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2011,57197,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2012,129492,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2013,83191,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2014,63417,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2015,118283,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2016,103167,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2017,106706,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2018,64322,hg/ha,Yield
220,Trinidad and Tobago,Tomatoes,2019,80992,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1961,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1962,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1963,98950,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1964,98923,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1965,98256,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1966,100649,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1967,98976,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1968,100765,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1969,100821,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1970,99500,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1971,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1972,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1973,100154,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1974,100815,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1975,100218,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1976,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1977,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1978,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1979,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1980,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1981,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1982,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1983,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1984,100000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1985,92500,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1986,92500,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1987,95000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1988,95000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1989,95000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1990,71692,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1991,85852,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1992,89019,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1993,88750,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1994,85106,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1995,84000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1996,87379,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1997,87106,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1998,86763,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",1999,86635,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2000,90476,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2001,89888,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2002,90000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2003,90217,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2004,91489,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2005,93750,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2006,90909,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2007,61364,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2008,60000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2009,44444,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2010,40000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2011,30784,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2012,120000,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2013,56798,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2014,55989,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2015,52190,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2016,56632,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2017,54407,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2018,22946,hg/ha,Yield
220,Trinidad and Tobago,"Vegetables, fresh nes",2019,38696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1961,67800,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1962,54545,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1963,54545,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1964,54545,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1965,54545,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1966,55556,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1967,55556,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1968,55556,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1969,55556,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1970,55556,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1971,53659,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1972,57143,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1973,57143,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1974,57143,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1975,58140,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1976,59091,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1977,57778,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1978,57778,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1979,57778,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1980,57778,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1981,58696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1982,58696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1983,58696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1984,58696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1985,58696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1986,58696,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1987,56522,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1988,53333,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1989,74286,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1990,84564,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1991,85000,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1992,83871,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1993,93333,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1994,87879,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1995,90625,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1996,89021,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1997,93939,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1998,91667,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,1999,92105,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2000,84375,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2001,80000,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2002,84375,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2003,79167,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2004,97297,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2005,85294,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2006,86364,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2007,90000,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2008,92683,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2009,95238,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2010,93045,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2011,93308,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2012,94737,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2013,94595,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2014,96000,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2015,94453,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2016,94912,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2017,95628,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2018,96050,hg/ha,Yield
234,Uruguay,Cabbages and other brassicas,2019,96468,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1961,50889,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1962,50000,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1963,50000,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1964,50000,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1965,50000,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1966,52712,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1967,55738,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1968,57377,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1969,59016,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1970,60689,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1971,62295,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1972,62903,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1973,63492,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1974,63077,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1975,64615,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1976,63235,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1977,62857,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1978,64286,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1979,64286,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1980,65714,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1981,67143,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1982,67143,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1983,68571,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1984,68571,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1985,68571,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1986,70000,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1987,71429,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1988,68571,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1989,75722,hg/ha,Yield
234,Uruguay,"Chillies and peppers, green",1990,81034,hg/ha,Yield
