Area Code (FAO),Nation,Item,Year,yf_agrc_tubers_tonne_ha,Unit,Element
220,Trinidad and Tobago,Yams,1991,86667,hg/ha,Yield
220,Trinidad and Tobago,Yams,1992,97059,hg/ha,Yield
220,Trinidad and Tobago,Yams,1993,102000,hg/ha,Yield
220,Trinidad and Tobago,Yams,1994,100556,hg/ha,Yield
220,Trinidad and Tobago,Yams,1995,98000,hg/ha,Yield
220,Trinidad and Tobago,Yams,1996,103846,hg/ha,Yield
220,Trinidad and Tobago,Yams,1997,92857,hg/ha,Yield
220,Trinidad and Tobago,Yams,1998,120000,hg/ha,Yield
220,Trinidad and Tobago,Yams,1999,120000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2000,60000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2001,120000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2002,75000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2003,70000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2004,65000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2005,65000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2006,60000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2007,65000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2008,65000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2009,93333,hg/ha,Yield
220,Trinidad and Tobago,Yams,2010,60000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2011,31200,hg/ha,Yield
220,Trinidad and Tobago,Yams,2012,66000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2013,50000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2014,51500,hg/ha,Yield
220,Trinidad and Tobago,Yams,2015,40000,hg/ha,Yield
220,Trinidad and Tobago,Yams,2016,28750,hg/ha,Yield
220,Trinidad and Tobago,Yams,2017,56667,hg/ha,Yield
220,Trinidad and Tobago,Yams,2018,20714,hg/ha,Yield
220,Trinidad and Tobago,Yams,2019,28889,hg/ha,Yield
234,Uruguay,Potatoes,1961,60415,hg/ha,Yield
234,Uruguay,Potatoes,1962,44115,hg/ha,Yield
234,Uruguay,Potatoes,1963,49572,hg/ha,Yield
234,Uruguay,Potatoes,1964,40520,hg/ha,Yield
234,Uruguay,Potatoes,1965,48302,hg/ha,Yield
234,Uruguay,Potatoes,1966,55702,hg/ha,Yield
234,Uruguay,Potatoes,1967,47171,hg/ha,Yield
234,Uruguay,Potatoes,1968,35049,hg/ha,Yield
234,Uruguay,Potatoes,1969,61748,hg/ha,Yield
234,Uruguay,Potatoes,1970,56350,hg/ha,Yield
234,Uruguay,Potatoes,1971,62674,hg/ha,Yield
234,Uruguay,Potatoes,1972,45597,hg/ha,Yield
234,Uruguay,Potatoes,1973,54358,hg/ha,Yield
234,Uruguay,Potatoes,1974,49726,hg/ha,Yield
234,Uruguay,Potatoes,1975,46892,hg/ha,Yield
234,Uruguay,Potatoes,1976,64123,hg/ha,Yield
234,Uruguay,Potatoes,1977,51085,hg/ha,Yield
234,Uruguay,Potatoes,1978,52468,hg/ha,Yield
234,Uruguay,Potatoes,1979,64157,hg/ha,Yield
234,Uruguay,Potatoes,1980,49762,hg/ha,Yield
234,Uruguay,Potatoes,1981,82972,hg/ha,Yield
234,Uruguay,Potatoes,1982,70753,hg/ha,Yield
234,Uruguay,Potatoes,1983,58452,hg/ha,Yield
234,Uruguay,Potatoes,1984,77589,hg/ha,Yield
234,Uruguay,Potatoes,1985,74991,hg/ha,Yield
234,Uruguay,Potatoes,1986,63255,hg/ha,Yield
234,Uruguay,Potatoes,1987,83475,hg/ha,Yield
234,Uruguay,Potatoes,1988,73995,hg/ha,Yield
234,Uruguay,Potatoes,1989,85786,hg/ha,Yield
234,Uruguay,Potatoes,1990,95000,hg/ha,Yield
234,Uruguay,Potatoes,1991,101741,hg/ha,Yield
234,Uruguay,Potatoes,1992,92262,hg/ha,Yield
234,Uruguay,Potatoes,1993,85938,hg/ha,Yield
234,Uruguay,Potatoes,1994,93306,hg/ha,Yield
234,Uruguay,Potatoes,1995,100603,hg/ha,Yield
234,Uruguay,Potatoes,1996,109417,hg/ha,Yield
234,Uruguay,Potatoes,1997,150885,hg/ha,Yield
234,Uruguay,Potatoes,1998,157532,hg/ha,Yield
234,Uruguay,Potatoes,1999,163866,hg/ha,Yield
234,Uruguay,Potatoes,2000,124074,hg/ha,Yield
234,Uruguay,Potatoes,2001,146493,hg/ha,Yield
234,Uruguay,Potatoes,2002,129399,hg/ha,Yield
234,Uruguay,Potatoes,2003,162745,hg/ha,Yield
234,Uruguay,Potatoes,2004,159905,hg/ha,Yield
234,Uruguay,Potatoes,2005,189330,hg/ha,Yield
234,Uruguay,Potatoes,2006,172693,hg/ha,Yield
234,Uruguay,Potatoes,2007,149353,hg/ha,Yield
234,Uruguay,Potatoes,2008,169299,hg/ha,Yield
234,Uruguay,Potatoes,2009,161006,hg/ha,Yield
234,Uruguay,Potatoes,2010,200915,hg/ha,Yield
234,Uruguay,Potatoes,2011,177610,hg/ha,Yield
234,Uruguay,Potatoes,2012,219891,hg/ha,Yield
234,Uruguay,Potatoes,2013,224434,hg/ha,Yield
234,Uruguay,Potatoes,2014,204308,hg/ha,Yield
234,Uruguay,Potatoes,2015,172208,hg/ha,Yield
234,Uruguay,Potatoes,2016,201175,hg/ha,Yield
234,Uruguay,Potatoes,2017,197792,hg/ha,Yield
234,Uruguay,Potatoes,2018,208783,hg/ha,Yield
234,Uruguay,Potatoes,2019,232914,hg/ha,Yield
234,Uruguay,Sweet potatoes,1961,56358,hg/ha,Yield
234,Uruguay,Sweet potatoes,1962,42000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1963,56410,hg/ha,Yield
234,Uruguay,Sweet potatoes,1964,49375,hg/ha,Yield
234,Uruguay,Sweet potatoes,1965,37500,hg/ha,Yield
234,Uruguay,Sweet potatoes,1966,59049,hg/ha,Yield
234,Uruguay,Sweet potatoes,1967,53846,hg/ha,Yield
234,Uruguay,Sweet potatoes,1968,44545,hg/ha,Yield
234,Uruguay,Sweet potatoes,1969,56923,hg/ha,Yield
234,Uruguay,Sweet potatoes,1970,55908,hg/ha,Yield
234,Uruguay,Sweet potatoes,1971,65420,hg/ha,Yield
234,Uruguay,Sweet potatoes,1972,51510,hg/ha,Yield
234,Uruguay,Sweet potatoes,1973,54074,hg/ha,Yield
234,Uruguay,Sweet potatoes,1974,55888,hg/ha,Yield
234,Uruguay,Sweet potatoes,1975,56429,hg/ha,Yield
234,Uruguay,Sweet potatoes,1976,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1977,33333,hg/ha,Yield
234,Uruguay,Sweet potatoes,1978,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1979,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1980,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1981,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1982,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1983,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1984,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1985,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1986,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1987,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1988,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1989,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1990,57857,hg/ha,Yield
234,Uruguay,Sweet potatoes,1991,40000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1992,67794,hg/ha,Yield
234,Uruguay,Sweet potatoes,1993,87002,hg/ha,Yield
234,Uruguay,Sweet potatoes,1994,91667,hg/ha,Yield
234,Uruguay,Sweet potatoes,1995,99107,hg/ha,Yield
234,Uruguay,Sweet potatoes,1996,91667,hg/ha,Yield
234,Uruguay,Sweet potatoes,1997,107143,hg/ha,Yield
234,Uruguay,Sweet potatoes,1998,100000,hg/ha,Yield
234,Uruguay,Sweet potatoes,1999,100000,hg/ha,Yield
234,Uruguay,Sweet potatoes,2000,100000,hg/ha,Yield
234,Uruguay,Sweet potatoes,2001,100000,hg/ha,Yield
234,Uruguay,Sweet potatoes,2002,100000,hg/ha,Yield
234,Uruguay,Sweet potatoes,2003,100000,hg/ha,Yield
234,Uruguay,Sweet potatoes,2004,90909,hg/ha,Yield
234,Uruguay,Sweet potatoes,2005,94286,hg/ha,Yield
234,Uruguay,Sweet potatoes,2006,91892,hg/ha,Yield
234,Uruguay,Sweet potatoes,2007,93333,hg/ha,Yield
234,Uruguay,Sweet potatoes,2008,93421,hg/ha,Yield
234,Uruguay,Sweet potatoes,2009,94737,hg/ha,Yield
234,Uruguay,Sweet potatoes,2010,94156,hg/ha,Yield
234,Uruguay,Sweet potatoes,2011,94872,hg/ha,Yield
234,Uruguay,Sweet potatoes,2012,94375,hg/ha,Yield
234,Uruguay,Sweet potatoes,2013,93902,hg/ha,Yield
234,Uruguay,Sweet potatoes,2014,92593,hg/ha,Yield
234,Uruguay,Sweet potatoes,2015,92675,hg/ha,Yield
234,Uruguay,Sweet potatoes,2016,93804,hg/ha,Yield
234,Uruguay,Sweet potatoes,2017,92007,hg/ha,Yield
234,Uruguay,Sweet potatoes,2018,91681,hg/ha,Yield
234,Uruguay,Sweet potatoes,2019,91362,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1961,100119,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1962,125429,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1963,136649,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1964,126203,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1965,122904,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1966,125098,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1967,90120,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1968,84141,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1969,80425,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1970,81632,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1971,80366,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1972,78350,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1973,80360,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1974,74054,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1975,84826,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1976,78786,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1977,67446,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1978,73354,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1979,73653,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1980,85708,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1981,75330,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1982,77010,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1983,80130,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1984,80083,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1985,78652,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1986,77825,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1987,78710,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1988,80306,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1989,81060,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1990,79811,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1991,90926,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1992,85020,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1993,94005,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1994,108289,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1995,99380,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1996,104835,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1997,103597,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1998,124863,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,1999,133237,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2000,125644,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2001,127624,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2002,124694,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2003,136296,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2004,117406,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2005,113198,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2006,117444,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2007,118836,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2008,121586,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2009,118897,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2010,98157,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2011,127027,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2012,122324,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2013,125134,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2014,124687,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2015,123167,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2016,122025,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2017,121072,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2018,125432,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Cassava,2019,124884,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1961,79349,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1962,75837,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1963,75491,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1964,82955,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1965,84028,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1966,76932,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1967,82235,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1968,84284,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1969,78360,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1970,86588,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1971,83215,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1972,84837,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1973,99885,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1974,106451,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1975,107513,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1976,105596,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1977,114208,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1978,109437,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1979,115219,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1980,112486,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1981,110614,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1982,127995,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1983,134776,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1984,138710,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1985,132789,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1986,133780,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1987,133306,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1988,131821,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1989,132871,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1990,132240,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1991,142166,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1992,153217,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1993,232963,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1994,162784,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1995,165627,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1996,172860,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1997,179947,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1998,181292,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,1999,192728,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2000,172087,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2001,176031,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2002,178982,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2003,189098,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2004,185730,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2005,183026,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2006,186698,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2007,185657,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2008,191154,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2009,199672,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2010,176211,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2011,173115,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2012,199696,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2013,197853,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2014,191971,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2015,185141,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2016,191876,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2017,197313,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2018,196976,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Potatoes,2019,194735,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1961,57462,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1962,53537,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1963,50687,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1964,46079,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1965,48707,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1966,49958,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1967,50779,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1968,52428,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1969,53918,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1970,50419,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1971,46307,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1972,46001,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1973,50339,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1974,47401,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1975,47036,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1976,54238,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1977,51258,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1978,45383,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1979,53290,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1980,55898,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1981,58096,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1982,52621,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1983,57750,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1984,49326,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1985,49540,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1986,50340,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1987,50512,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1988,50705,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1989,50826,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1990,49647,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1991,54723,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1992,56193,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1993,65276,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1994,56443,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1995,119014,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1996,109759,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1997,124796,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1998,186926,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,1999,200379,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2000,124280,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2001,132981,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2002,158091,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2003,151970,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2004,115930,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2005,143933,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2006,157377,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2007,146140,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2008,149489,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2009,142817,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2010,142702,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2011,141279,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2012,134146,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2013,134146,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2014,139560,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2015,144585,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2016,141459,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2017,141271,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2018,141112,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Roots and tubers nes,2019,140931,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1961,22089,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1962,23591,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1963,21988,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1964,23152,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1965,22908,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1966,26602,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1967,23098,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1968,24156,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1969,26064,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1970,23762,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1971,25239,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1972,26062,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1973,23964,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Sweet potatoes,1974,23536,hg/ha,Yield
