"Area.Code","Area","Item.Code","Item","Element.Code","Element","Source.Code","Source","Unit","value","Year"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",148592.9302,"2009"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3594.643,"2009"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-451.4194,"2009"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3143.2237,"2009"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8852.2423,"2009"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1931.876,"2009"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6920.3664,"2009"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",15823.4628,"2009"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28570.988,"2009"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",44394.4508,"2009"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3517.9099,"2009"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1081.1883,"2009"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4599.0982,"2009"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8787.4652,"2009"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",14108.988,"2009"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",22896.4531,"2009"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1910.1818,"2009"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9087.0797,"2009"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",10997.2615,"2009"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4514.8982,"2009"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69.389,"2009"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4584.2872,"2009"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6587.9374,"2009"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5668.3261,"2009"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12256.2635,"2009"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",639.8938,"2009"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-2428.7034,"2009"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1788.8096,"2009"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",92110.0178,"2009"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-65218.5645,"2009"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26891.4534,"2009"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8747.5951,"2009"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23656.9542,"2009"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",32404.5492,"2009"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3877.1933,"2009"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4413.0859,"2009"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8290.2792,"2009"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26348.7033,"2009"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",56462.752,"2009"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",82811.4553,"2009"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26831.2692,"2009"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",64938.6598,"2009"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",91769.929,"2009"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",758.9492,"2009"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3973.6793,"2009"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4732.6286,"2009"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",260.4349,"2009"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",136.5707,"2009"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",397.0057,"2009"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",29867.0107,"2009"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-9970.983,"2009"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",19896.0277,"2009"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",121611.6489,"2010"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",95221.9599,"2010"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",216833.6088,"2010"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",22.2382,"2010"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12.0469,"2010"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",34.2851,"2010"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",54.7971,"2010"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1.3843,"2010"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",53.4128,"2010"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",281.8067,"2010"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3299.1301,"2010"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3580.9368,"2010"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",514335.4053,"2010"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1118164.4777,"2010"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1632499.8831,"2010"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13079.4452,"2010"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-36025.2427,"2010"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-22945.7975,"2010"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69449.3395,"2010"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",80604.9086,"2010"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",150054.2482,"2010"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3711.0049,"2010"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-450.2207,"2010"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3260.7842,"2010"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9066.3336,"2010"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1933.0649,"2010"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7133.2687,"2010"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",16153.0718,"2010"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28571.5086,"2010"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",44724.5804,"2010"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3354.8091,"2010"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1081.5555,"2010"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4436.3646,"2010"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9156.0143,"2010"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13822.6392,"2010"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",22978.6534,"2010"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",2001.9075,"2010"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9121.4134,"2010"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11123.3208,"2010"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4537.084,"2010"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69.389,"2010"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4606.473,"2010"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6598.4172,"2010"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5564.3709,"2010"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12162.788,"2010"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",641.7595,"2010"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-2426.4852,"2010"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1784.7258,"2010"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",92893.5453,"2010"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-65932.4954,"2010"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26961.0498,"2010"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8934.6813,"2010"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23697.087,"2010"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",32631.7683,"2010"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3908.7574,"2010"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4398.2494,"2010"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8307.0068,"2010"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28095.3982,"2010"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",56582.4329,"2010"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",84677.8311,"2010"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26775.3088,"2010"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",65123.2979,"2010"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",91898.6066,"2010"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",733.9309,"2010"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3968.8463,"2010"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4702.7772,"2010"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",264.8236,"2010"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",142.5277,"2010"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",407.3512,"2010"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28644.4173,"2010"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-9971.0746,"2010"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18673.3427,"2010"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",121677.9352,"2011"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",65838.4796,"2011"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",187516.4148,"2011"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",41.8565,"2011"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",48.1687,"2011"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90.0252,"2011"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",56.0979,"2011"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-0.8475,"2011"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",55.2504,"2011"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",332.1733,"2011"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5793.0545,"2011"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6125.2278,"2011"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",511536.4725,"2011"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",265751.3552,"2011"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",777287.8276,"2011"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12585.5131,"2011"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-81188.1608,"2011"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-68602.6477,"2011"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",65218.053,"2011"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",56585.6452,"2011"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",121803.6981,"2011"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4002.3731,"2011"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-7266.3037,"2011"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-3263.9305,"2011"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9085.0767,"2011"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1173.6344,"2011"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7911.4424,"2011"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",15995.7053,"2011"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",17047.2646,"2011"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",33042.9699,"2011"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",2975.3465,"2011"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1081.2094,"2011"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4056.5559,"2011"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9306.7204,"2011"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7789.427,"2011"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",17096.1474,"2011"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",2030.1553,"2011"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",16755.1703,"2011"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18785.3256,"2011"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4558.7981,"2011"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",651.3913,"2011"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5210.1894,"2011"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6889.9215,"2011"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6387.8006,"2011"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13277.7221,"2011"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",642.6924,"2011"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",229.1982,"2011"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",871.8907,"2011"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",94567.3899,"2011"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",16091.7114,"2011"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",110659.1014,"2011"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9808.6057,"2011"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11033.49,"2011"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",20842.0957,"2011"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4043.3938,"2011"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4397.3694,"2011"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8440.7632,"2011"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28921.7384,"2011"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",68458.6611,"2011"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",97380.3995,"2011"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26885.6909,"2011"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",88918.9684,"2011"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",115804.6592,"2011"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",770.0183,"2011"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8252.8992,"2011"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9022.9175,"2011"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",265.6627,"2011"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",112.1329,"2011"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",377.7956,"2011"
